frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
1994,410.344,150.07,6.51,0,0,0,0,0.0
1995,410.551,156.29,6.51,0,0,0,0,0.0
1996,410.75,155.57,6.5,0,0,0,0,0.0
1997,410.952,157.62,6.5,0,0,0,0,0.0
1998,411.154,158.69,6.49,0,0,0,0,0.0
1999,411.348,152.54,6.49,0,0,0,0,0.0
2000,411.554,158.57,6.49,0,0,0,0,0.0
2001,411.752,156.75,6.49,0,0,0,0,0.0
2002,411.953,157.72,6.49,0,0,0,0,0.0
2003,412.15,153.9,6.49,0,0,0,0,0.0
2004,412.35,153.85,6.49,0,0,0,0,0.0
2005,412.555,158.7,6.48,0,0,0,0,0.0
2006,412.753,156.63,6.47,0,0,0,0,0.0
2007,412.953,156.73,6.47,0,0,0,0,0.0
2008,413.151,154.92,6.46,0,0,0,0,0.0
2009,413.351,154.4,6.46,0,0,0,0,0.0
2010,413.546,149.06,6.47,0,0,0,0,0.0
2011,413.75,153.54,6.47,0,0,0,0,0.0
2012,413.949,151.77,6.46,0,0,0,0,0.0
2013,414.15,153.09,6.46,0,0,0,0,0.0
2014,414.348,150.89,6.46,0,0,0,0,0.0
2015,414.556,158.91,6.45,0,0,0,0,0.0
2016,414.754,156.19,6.45,0,0,0,0,0.0
2017,414.957,159.31,6.45,0,0,0,0,0.0
2018,415.152,153.92,6.45,0,0,0,0,0.0
2019,415.353,154.83,6.45,0,0,0,0,0.0
2020,415.555,157.04,6.45,0,0,0,0,0.0
2021,415.768,170.12,6.43,0,0,0,0,0.0
2022,415.991,159.12,6.41,0,0,0,0,0.0
2023,416.187,155.53,6.42,0,0,0,0,0.0
2024,416.386,154.24,6.41,0,0,0,0,0.0
2025,416.594,161.78,6.4,0,0,0,0,0.0
2026,416.828,161.41,6.39,0,0,0,0,0.0
2027,417.054,154.46,6.4,0,0,0,0,0.0
2028,417.25,150.54,6.41,0,0,0,0,0.0
2029,417.454,154.93,6.41,0,0,0,0,0.0
2030,417.65,150.21,6.42,0,0,0,0,0.0
2031,417.854,154.14,6.42,0,0,0,0,0.0
2032,418.048,148.32,6.43,0,0,0,0,0.0
2033,418.254,153.68,6.43,0,0,0,0,0.0
2034,418.459,158.33,6.43,0,0,0,0,0.0
2035,418.654,153.71,6.44,0,0,0,0,0.0
2036,418.852,151.22,6.44,0,0,0,0,0.0
2037,419.062,161.26,6.44,0,0,0,0,0.0
2038,419.254,153.09,6.44,0,0,0,0,0.0
2039,419.461,159.62,6.43,0,0,0,0,0.0
2040,419.658,157.01,6.42,0,0,0,0,0.0
2041,419.858,156.49,6.42,0,0,0,0,0.0
2042,420.055,153.76,6.41,0,0,0,0,0.0
2043,420.256,154.25,6.41,0,0,0,0,0.0
2044,420.453,151.43,6.41,0,0,0,0,0.0
2045,420.66,158.22,6.41,0,0,0,0,0.0
2046,420.853,151.39,6.42,0,0,0,0,0.0
2047,421.059,156.37,6.42,0,0,0,0,0.0
2048,421.262,159.61,6.42,0,0,0,0,0.0
2049,421.455,152.24,6.42,0,0,0,0,0.0
2050,421.652,149.37,6.43,0,0,0,0,0.0
2051,421.856,153.16,6.45,0,0,0,0,0.0
2052,422.055,151.86,6.46,0,0,0,0,0.0
2053,422.255,151.91,6.47,0,0,0,0,0.0
2054,422.453,150.06,6.47,0,0,0,0,0.0
2055,422.654,150.98,6.49,0,0,0,0,0.0
2056,422.854,149.99,6.51,0,0,0,0,0.0
2057,423.058,154.09,6.51,0,0,0,0,0.0
2058,423.256,151.9,6.5,0,0,0,0,0.0
2059,423.459,155.01,6.5,0,0,0,0,0.0
2060,423.658,154.25,6.5,0,0,0,0,0.0
2061,423.858,153.87,6.5,0,0,0,0,0.0
2062,424.055,150.31,6.5,0,0,0,0,0.0
2063,424.264,158.98,6.49,0,0,0,0,0.0
2064,424.458,153.77,6.49,0,0,0,0,0.0
2065,424.656,151.8,6.5,0,0,0,0,0.0
2066,424.861,155.89,6.49,0,0,0,0,0.0
2067,425.068,163.09,6.49,0,0,0,0,0.0
2068,425.296,157.41,6.48,0,0,0,0,0.0
2069,425.498,159.61,6.48,0,0,0,0,0.0
2070,425.69,151.48,6.49,0,0,0,0,0.0
2071,425.896,156.71,6.49,0,0,0,0,0.0
2072,426.093,153.46,6.49,0,0,0,0,0.0
2073,426.294,154.71,6.49,0,0,0,0,0.0
2074,426.491,151.69,6.49,0,0,0,0,0.0
2075,426.695,155.0,6.49,0,0,0,0,0.0
2076,426.892,152.46,6.49,0,0,0,0,0.0
2077,427.098,158.33,6.49,0,0,0,0,0.0
2078,427.313,173.16,6.47,0,0,0,0,0.0
2079,427.532,158.93,6.46,0,0,0,0,0.0
2080,427.727,153.02,6.46,0,0,0,0,0.0
2081,427.931,157.12,6.45,0,0,0,0,0.0
2082,428.126,152.01,6.45,0,0,0,0,0.0
2083,428.326,151.62,6.45,0,0,0,0,0.0
2084,428.532,157.72,6.44,0,0,0,0,0.0
2085,428.729,155.17,6.43,0,0,0,0,0.0
2086,428.934,159.55,6.42,0,0,0,0,0.0
2087,429.128,153.65,6.42,0,0,0,0,0.0
2088,429.324,148.86,6.43,0,0,0,0,0.0
2089,429.526,151.5,6.43,0,0,0,0,0.0
2090,429.724,148.91,6.44,0,0,0,0,0.0
2091,429.934,158.68,6.43,0,0,0,0,0.0
2092,430.125,149.4,6.43,0,0,0,0,0.0
2093,430.325,150.02,6.45,0,0,0,0,0.0
2094,430.524,147.87,6.45,0,0,0,0,0.0
2095,430.724,148.36,6.46,0,0,0,0,0.0
2096,430.922,146.37,6.47,0,0,0,0,0.0
2097,431.125,148.95,6.49,0,0,0,0,0.0
2098,431.324,148.05,6.5,0,0,0,0,0.0
2099,431.524,148.03,6.52,0,0,0,0,0.0
2100,431.728,151.71,6.52,0,0,0,0,0.0
2101,431.943,165.85,6.51,0,0,0,0,0.0
2102,432.167,157.17,6.5,0,0,0,0,0.0
2103,432.369,158.49,6.5,0,0,0,0,0.0
2104,432.567,156.12,6.49,0,0,0,0,0.0
2105,432.768,156.92,6.49,0,0,0,0,0.0
2106,432.971,160.41,6.48,0,0,0,0,0.0
2107,433.172,160.95,6.47,0,0,0,0,0.0
2108,433.362,150.75,6.5,0,0,0,0,0.0
2109,433.564,152.8,6.51,0,0,0,0,0.0
2110,433.771,159.57,6.5,0,0,0,0,0.0
2111,433.97,158.2,6.5,0,0,0,0,0.0
2112,434.165,153.61,6.5,0,0,0,0,0.0
2113,434.365,153.2,6.5,0,0,0,0,0.0
2114,434.578,165.66,6.49,0,0,0,0,0.0
2115,434.801,154.99,6.49,0,0,0,0,0.0
2116,434.995,148.95,6.5,0,0,0,0,0.0
2117,435.197,151.55,6.5,0,0,0,0,0.0
2118,435.396,150.01,6.5,0,0,0,0,0.0
2119,435.599,152.96,6.5,0,0,0,0,0.0
2120,435.8,153.74,6.49,0,0,0,0,0.0
2121,435.996,149.63,6.51,0,0,0,0,0.0
2122,436.194,147.64,6.51,0,0,0,0,0.0
2123,436.395,148.63,6.51,0,0,0,0,0.0
2124,436.593,146.61,6.51,0,0,0,0,0.0
2125,436.795,148.26,6.51,0,0,0,0,0.0
2126,436.994,146.43,6.51,0,0,0,0,0.0
2127,437.196,148.65,6.51,0,0,0,0,0.0
2128,437.396,148.22,6.51,0,0,0,0,0.0
2129,437.599,151.97,6.51,0,0,0,0,0.0
2130,437.798,150.94,6.51,0,0,0,0,0.0
2131,438.001,152.98,6.53,0,0,0,0,0.0
2132,438.197,149.39,6.54,0,0,0,0,0.0
2133,438.399,151.22,6.55,0,0,0,0,0.0
2134,438.598,149.42,6.56,0,0,0,0,0.0
2135,438.808,159.56,6.55,0,0,0,0,0.0
2136,438.999,150.32,6.57,0,0,0,0,0.0
2137,439.202,153.79,6.58,0,0,0,0,0.0
2138,439.398,149.66,6.58,0,0,0,0,0.0
2139,439.6,151.52,6.58,0,0,0,0,0.0
2140,439.797,148.46,6.6,0,0,0,0,0.0
2141,440.002,153.35,6.61,0,0,0,0,0.0
2142,440.202,152.72,6.61,0,0,0,0,0.0
2143,440.401,151.21,6.61,0,0,0,0,0.0
2144,440.613,163.54,6.61,0,0,0,0,0.0
2145,440.837,153.93,6.61,0,0,0,0,0.0
2146,441.032,148.84,6.61,0,0,0,0,0.0
2147,441.236,152.73,6.61,0,0,0,0,0.0
2148,441.43,146.68,6.62,0,0,0,0,0.0
2149,441.643,159.52,6.61,0,0,0,0,0.0
2150,441.832,148.44,6.62,0,0,0,0,0.0
2151,442.049,164.37,6.59,0,0,0,0,0.0
2152,442.271,152.74,6.59,0,0,0,0,0.0
2153,442.47,152.7,6.58,0,0,0,0,0.0
2154,442.667,148.92,6.58,0,0,0,0,0.0
2155,442.877,158.81,6.56,0,0,0,0,0.0
2156,443.07,151.91,6.56,0,0,0,0,0.0
2157,443.273,154.51,6.55,0,0,0,0,0.0
2158,443.478,159.48,6.53,0,0,0,0,0.0
2159,443.677,158.77,6.52,0,0,0,0,0.0
2160,443.872,153.12,6.52,0,0,0,0,0.0
2161,444.072,153.68,6.52,0,0,0,0,0.0
2162,444.267,147.79,6.52,0,0,0,0,0.0
2163,444.478,158.87,6.51,0,0,0,0,0.0
2164,444.676,156.74,6.5,0,0,0,0,0.0
2165,444.88,160.58,6.5,0,0,0,0,0.0
2166,445.118,164.52,6.48,0,0,0,0,0.0
2167,445.344,157.85,6.47,0,0,0,0,0.0
2168,445.541,154.75,6.46,0,0,0,0,0.0
2169,445.743,156.14,6.46,0,0,0,0,0.0
2170,445.942,154.74,6.45,0,0,0,0,0.0
2171,446.152,164.94,6.43,0,0,0,0,0.0
2172,446.386,164.89,6.42,0,0,0,0,0.0
2173,446.612,158.35,6.41,0,0,0,0,0.0
2174,446.807,152.89,6.42,0,0,0,0,0.0
2175,447.008,153.91,6.42,0,0,0,0,0.0
2176,447.209,155.1,6.41,0,0,0,0,0.0
2177,447.408,153.33,6.41,0,0,0,0,0.0
2178,447.607,152.23,6.4,0,0,0,0,0.0
2179,447.811,156.53,6.41,0,0,0,0,0.0
2180,448.008,153.04,6.4,0,0,0,0,0.0
2181,448.21,154.64,6.42,0,0,0,0,0.0
2182,448.405,149.63,6.42,0,0,0,0,0.0
2183,448.608,152.46,6.42,0,0,0,0,0.0
2184,448.804,148.82,6.42,0,0,0,0,0.0
2185,449.007,151.25,6.43,0,0,0,0,0.0
2186,449.208,151.93,6.43,0,0,0,0,0.0
2187,449.414,158.3,6.43,0,0,0,0,0.0
2188,449.612,155.64,6.43,0,0,0,0,0.0
2189,449.808,151.85,6.44,0,0,0,0,0.0
2190,450.005,148.84,6.45,0,0,0,0,0.0
2191,450.211,154.19,6.45,0,0,0,0,0.0
2192,450.403,146.61,6.45,0,0,0,0,0.0
2193,450.608,151.62,6.46,0,0,0,0,0.0
2194,450.806,148.97,6.47,0,0,0,0,0.0
2195,451.016,159.06,6.47,0,0,0,0,0.0
2196,451.209,151.34,6.49,0,0,0,0,0.0
2197,451.412,154.28,6.49,0,0,0,0,0.0
2198,451.604,146.66,6.5,0,0,0,0,0.0
2199,451.811,153.4,6.51,0,0,0,0,0.0
2200,452.007,148.92,6.52,0,0,0,0,0.0
2201,452.21,152.43,6.53,0,0,0,0,0.0
2202,452.412,154.01,6.55,0,0,0,0,0.0
2203,452.616,157.2,6.55,0,0,0,0,0.0
2204,452.808,149.72,6.56,0,0,0,0,0.0
2205,453.01,150.95,6.56,0,0,0,0,0.0
2206,453.205,146.45,6.57,0,0,0,0,0.0
2207,453.409,150.15,6.58,0,0,0,0,0.0
2208,453.614,155.09,6.57,0,0,0,0,0.0
2209,453.816,156.7,6.57,0,0,0,0,0.0
2210,454.015,155.56,6.57,0,0,0,0,0.0
2211,454.217,157.51,6.57,0,0,0,0,0.0
2212,454.417,157.44,6.55,0,0,0,0,0.0
2213,454.615,155.6,6.55,0,0,0,0,0.0
2214,454.813,152.76,6.54,0,0,0,0,0.0
2215,455.017,157.33,6.54,0,0,0,0,0.0
2216,455.213,153.11,6.53,0,0,0,0,0.0
2217,455.416,155.92,6.54,0,0,0,0,0.0
2218,455.619,158.76,6.53,0,0,0,0,0.0
2219,455.814,153.88,6.53,0,0,0,0,0.0
2220,456.009,148.69,6.53,0,0,0,0,0.0
2221,456.211,150.66,6.53,0,0,0,0,0.0
2222,456.418,156.76,6.52,0,0,0,0,0.0
2223,456.616,154.81,6.52,0,0,0,0,0.0
2224,456.813,151.45,6.51,0,0,0,0,0.0
2225,457.015,153.54,6.52,0,0,0,0,0.0
2226,457.214,152.43,6.52,0,0,0,0,0.0
2227,457.417,155.14,6.52,0,0,0,0,0.0
2228,457.619,157.1,6.5,0,0,0,0,0.0
2229,457.82,158.3,6.5,0,0,0,0,0.0
2230,458.009,147.12,6.5,0,0,0,0,0.0
2231,458.213,150.65,6.5,0,0,0,0,0.0
2232,458.412,149.76,6.51,0,0,0,0,0.0
2233,458.61,147.86,6.52,0,0,0,0,0.0
2234,458.809,146.28,6.52,0,0,0,0,0.0
2235,459.011,148.34,6.53,0,0,0,0,0.0
2236,459.209,146.1,6.53,0,0,0,0,0.0
2237,459.412,148.5,6.53,0,0,0,0,0.0
2238,459.617,153.62,6.53,0,0,0,0,0.0
2239,459.812,148.65,6.55,0,0,0,0,0.0
2240,460.011,147.47,6.56,0,0,0,0,0.0
2241,460.22,155.84,6.56,0,0,0,0,0.0
2242,460.421,157.44,6.56,0,0,0,0,0.0
2243,460.618,154.06,6.56,0,0,0,0,0.0
2244,460.816,151.6,6.56,0,0,0,0,0.0
2245,461.018,153.89,6.57,0,0,0,0,0.0
2246,461.214,148.96,6.57,0,0,0,0,0.0
2247,461.416,151.72,6.58,0,0,0,0,0.0
2248,461.623,158.2,6.58,0,0,0,0,0.0
2249,461.821,155.75,6.58,0,0,0,0,0.0
2250,462.019,153.94,6.57,0,0,0,0,0.0
2251,462.219,154.03,6.57,0,0,0,0,0.0
2252,462.415,149.83,6.58,0,0,0,0,0.0
2253,462.619,153.87,6.58,0,0,0,0,0.0
2254,462.815,148.83,6.58,0,0,0,0,0.0
2255,463.019,152.63,6.58,0,0,0,0,0.0
2256,463.219,152.56,6.58,0,0,0,0,0.0
2257,463.418,152.36,6.59,0,0,0,0,0.0
2258,463.62,153.57,6.59,0,0,0,0,0.0
2259,463.82,153.82,6.6,0,0,0,0,0.0
2260,464.017,150.55,6.59,0,0,0,0,0.0
2261,464.217,150.37,6.59,0,0,0,0,0.0
2262,464.417,149.95,6.59,0,0,0,0,0.0
2263,464.619,151.56,6.59,0,0,0,0,0.0
2264,464.817,149.58,6.58,0,0,0,0,0.0
2265,465.017,150.12,6.58,0,0,0,0,0.0
2266,465.216,147.99,6.58,0,0,0,0,0.0
2267,465.422,154.22,6.57,0,0,0,0,0.0
2268,465.618,150.43,6.57,0,0,0,0,0.0
2269,465.823,155.22,6.56,0,0,0,0,0.0
2270,466.019,151.25,6.56,0,0,0,0,0.0
2271,466.225,156.63,6.56,0,0,0,0,0.0
2272,466.42,151.34,6.57,0,0,0,0,0.0
2273,466.626,157.55,6.56,0,0,0,0,0.0
2274,466.821,152.58,6.56,0,0,0,0,0.0
2275,467.025,156.25,6.56,0,0,0,0,0.0
2276,467.222,153.21,6.55,0,0,0,0,0.0
2277,467.422,153.12,6.55,0,0,0,0,0.0
2278,467.62,150.56,6.56,0,0,0,0,0.0
2279,467.824,154.63,6.56,0,0,0,0,0.0
2280,468.024,154.9,6.56,0,0,0,0,0.0
2281,468.225,154.88,6.56,0,0,0,0,0.0
2282,468.424,154.31,6.55,0,0,0,0,0.0
2283,468.626,155.79,6.55,0,0,0,0,0.0
2284,468.818,148.03,6.55,0,0,0,0,0.0
2285,469.029,158.17,6.54,0,0,0,0,0.0
2286,469.224,154.12,6.54,0,0,0,0,0.0
2287,469.427,156.37,6.53,0,0,0,0,0.0
2288,469.624,153.75,6.53,0,0,0,0,0.0
2289,469.824,153.27,6.53,0,0,0,0,0.0
2290,470.018,147.27,6.54,0,0,0,0,0.0
2291,470.221,149.84,6.54,0,0,0,0,0.0
2292,470.421,149.91,6.54,0,0,0,0,0.0
2293,470.623,151.61,6.54,0,0,0,0,0.0
2294,470.82,148.78,6.54,0,0,0,0,0.0
2295,471.027,155.32,6.53,0,0,0,0,0.0
2296,471.223,151.62,6.53,0,0,0,0,0.0
2297,471.426,154.5,6.53,0,0,0,0,0.0
2298,471.627,155.02,6.52,0,0,0,0,0.0
2299,471.828,155.59,6.52,0,0,0,0,0.0
2300,472.034,161.62,6.51,0,0,0,0,0.0
2301,472.261,155.02,6.51,0,0,0,0,0.0
2302,472.456,150.11,6.51,0,0,0,0,0.0
2303,472.657,151.04,6.52,0,0,0,0,0.0
2304,472.854,147.68,6.53,0,0,0,0,0.0
2305,473.069,162.47,6.52,0,0,0,0,0.0
2306,473.312,171.65,6.49,0,0,0,0,0.0
2307,473.53,156.91,6.49,0,0,0,0,0.0
2308,473.727,152.94,6.48,0,0,0,0,0.0
2309,473.929,154.86,6.48,0,0,0,0,0.0
2310,474.13,155.87,6.48,0,0,0,0,0.0
2311,474.325,150.94,6.49,0,0,0,0,0.0
2312,474.522,148.07,6.5,0,0,0,0,0.0
2313,474.727,152.56,6.5,0,0,0,0,0.0
2314,474.924,149.24,6.5,0,0,0,0,0.0
2315,475.131,156.58,6.5,0,0,0,0,0.0
2316,475.329,153.82,6.5,0,0,0,0,0.0
2317,475.529,153.83,6.51,0,0,0,0,0.0
2318,475.731,156.55,6.5,0,0,0,0,0.0
2319,475.93,154.99,6.5,0,0,0,0,0.0
2320,476.128,152.3,6.49,0,0,0,0,0.0
2321,476.327,151.47,6.49,0,0,0,0,0.0
2322,476.53,154.65,6.48,0,0,0,0,0.0
2323,476.728,152.17,6.48,0,0,0,0,0.0
2324,476.926,150.32,6.48,0,0,0,0,0.0
2325,477.132,156.48,6.48,0,0,0,0,0.0
2326,477.328,151.66,6.48,0,0,0,0,0.0
2327,477.53,153.45,6.48,0,0,0,0,0.0
2328,477.73,153.02,6.48,0,0,0,0,0.0
2329,477.93,153.89,6.48,0,0,0,0,0.0
2330,478.134,156.92,6.49,0,0,0,0,0.0
2331,478.336,159.48,6.49,0,0,0,0,0.0
2332,478.532,155.32,6.48,0,0,0,0,0.0
2333,478.733,155.56,6.47,0,0,0,0,0.0
2334,478.93,152.45,6.46,0,0,0,0,0.0
2335,479.131,154.01,6.48,0,0,0,0,0.0
2336,479.328,150.34,6.51,0,0,0,0,0.0
2337,479.53,152.44,6.51,0,0,0,0,0.0
2338,479.736,158.2,6.51,0,0,0,0,0.0
2339,479.931,153.25,6.51,0,0,0,0,0.0
2340,480.131,152.72,6.51,0,0,0,0,0.0
2341,480.343,164.26,6.49,0,0,0,0,0.0
2342,480.563,150.66,6.49,0,0,0,0,0.0
2343,480.774,161.68,6.48,0,0,0,0,0.0
2344,480.997,151.49,6.47,0,0,0,0,0.0
2345,481.208,162.48,6.47,0,0,0,0,0.0
2346,481.432,152.75,6.47,0,0,0,0,0.0
2347,481.639,159.56,6.46,0,0,0,0,0.0
2348,481.83,150.67,6.47,0,0,0,0,0.0
2349,482.031,151.87,6.47,0,0,0,0,0.0
2350,482.239,159.33,6.46,0,0,0,0,0.0
2351,482.442,161.99,6.45,0,0,0,0,0.0
2352,482.668,154.79,6.45,0,0,0,0,0.0
2353,482.874,160.44,6.44,0,0,0,0,0.0
2354,483.069,155.46,6.43,0,0,0,0,0.0
2355,483.28,166.38,6.42,0,0,0,0,0.0
2356,483.502,154.13,6.41,0,0,0,0,0.0
2357,483.705,157.97,6.41,0,0,0,0,0.0
2358,483.898,150.02,6.41,0,0,0,0,0.0
2359,484.104,156.53,6.41,0,0,0,0,0.0
2360,484.3,152.63,6.41,0,0,0,0,0.0
2361,484.531,183.01,6.38,0,0,0,0,0.0
2362,484.731,149.92,6.39,0,0,0,0,0.0
2363,484.953,171.75,6.37,0,0,0,0,0.0
2364,485.167,152.13,6.37,0,0,0,0,0.0
2365,485.387,171.62,6.34,0,0,0,0,0.0
2366,485.6,150.64,6.34,0,0,0,0,0.0
2367,485.8,150.49,6.34,0,0,0,0,0.0
2368,485.998,148.79,6.36,0,0,0,0,0.0
2369,486.212,163.14,6.34,0,0,0,0,0.0
2370,486.441,158.6,6.34,0,0,0,0,0.0
2371,486.642,159.46,6.34,0,0,0,0,0.0
2372,486.853,170.1,6.32,0,0,0,0,0.0
2373,487.087,170.68,6.3,0,0,0,0,0.0
2374,487.3,150.13,6.31,0,0,0,0,0.0
2375,487.507,156.35,6.31,0,0,0,0,0.0
2376,487.703,152.28,6.31,0,0,0,0,0.0
2377,487.906,155.16,6.32,0,0,0,0,0.0
2378,488.112,161.49,6.31,0,0,0,0,0.0
2379,488.343,158.69,6.3,0,0,0,0,0.0
2380,488.543,159.16,6.3,0,0,0,0,0.0
2381,488.747,162.55,6.3,0,0,0,0,0.0
2382,488.973,154.89,6.3,0,0,0,0,0.0
2383,489.173,154.97,6.3,0,0,0,0,0.0
2384,489.369,151.05,6.31,0,0,0,0,0.0
2385,489.57,152.15,6.33,0,0,0,0,0.0
2386,489.775,156.33,6.33,0,0,0,0,0.0
2387,489.98,161.37,6.32,0,0,0,0,0.0
2388,490.222,169.35,6.3,0,0,0,0,0.0
2389,490.443,156.61,6.3,0,0,0,0,0.0
2390,490.649,163.26,6.28,0,0,0,0,0.0
2391,490.873,153.44,6.32,0,0,0,0,0.0
2392,491.084,164.86,6.3,0,0,0,0,0.0
2393,491.311,157.91,6.32,0,0,0,0,0.0
2394,491.508,155.01,6.32,0,0,0,0,0.0
2395,491.705,152.12,6.34,0,0,0,0,0.0
2396,491.906,152.24,6.34,0,0,0,0,0.0
2397,492.11,156.26,6.33,0,0,0,0,0.0
2398,492.306,152.23,6.33,0,0,0,0,0.0
2399,492.506,152.22,6.34,0,0,0,0,0.0
2400,492.719,165.37,6.33,0,0,0,0,0.0
2401,492.945,157.44,6.33,0,0,0,0,0.0
2402,493.154,166.83,6.34,0,0,0,0,0.0
2403,493.415,193.97,6.31,0,0,0,0,0.0
2404,493.647,159.03,6.3,0,0,0,0,0.0
2405,493.863,174.75,6.27,0,0,0,0,0.0
2406,494.074,152.27,6.27,0,0,0,0,0.0
2407,494.288,166.02,6.26,0,0,0,0,0.0
2408,494.509,153.63,6.27,0,0,0,0,0.0
2409,494.722,166.74,6.26,0,0,0,0,0.0
2410,494.948,158.85,6.26,0,0,0,0,0.0
2411,495.144,155.48,6.27,0,0,0,0,0.0
2412,495.345,155.8,6.27,0,0,0,0,0.0
2413,495.545,155.55,6.27,0,0,0,0,0.0
2414,495.741,151.29,6.27,0,0,0,0,0.0
2415,495.958,168.92,6.24,0,0,0,0,0.0
2416,496.174,150.81,6.25,0,0,0,0,0.0
2417,496.379,155.37,6.26,0,0,0,0,0.0
2418,496.575,151.2,6.28,0,0,0,0,0.0
2419,496.791,167.8,6.27,0,0,0,0,0.0
2420,497.021,163.59,6.27,0,0,0,0,0.0
2421,497.262,171.81,6.24,0,0,0,0,0.0
2422,497.479,154.59,6.26,0,0,0,0,0.0
2423,497.7,175.58,6.23,0,0,0,0,0.0
2424,497.907,149.36,6.24,0,0,0,0,0.0
2425,498.118,159.83,6.23,0,0,0,0,0.0
2426,498.313,155.17,6.23,0,0,0,0,0.0
2427,498.52,162.25,6.22,0,0,0,0,0.0
2428,498.75,157.9,6.21,0,0,0,0,0.0
2429,498.966,173.89,6.18,0,0,0,0,0.0
2430,499.188,162.2,6.19,0,0,0,0,0.0
2431,499.411,151.87,6.2,0,0,0,0,0.0
2432,499.622,163.51,6.2,0,0,0,0,0.0
2433,499.851,158.85,6.24,0,0,0,0,0.0
2434,500.06,167.3,6.23,0,0,0,0,0.0
2435,500.288,162.02,6.25,0,0,0,0,0.0
2436,500.511,152.0,6.25,0,0,0,0,0.0
2437,500.723,163.18,6.25,0,0,0,0,0.0
2438,500.944,151.25,6.26,0,0,0,0,0.0
2439,501.158,164.72,6.26,0,0,0,0,0.0
2440,501.379,151.75,6.27,0,0,0,0,0.0
2441,501.587,160.31,6.26,0,0,0,0,0.0
2442,501.777,150.0,6.27,0,0,0,0,0.0
2443,501.978,150.49,6.28,0,0,0,0,0.0
2444,502.194,166.87,6.26,0,0,0,0,0.0
2445,502.417,156.31,6.27,0,0,0,0,0.0
2446,502.632,171.02,6.25,0,0,0,0,0.0
2447,502.849,154.28,6.25,0,0,0,0,0.0
2448,503.06,164.98,6.23,0,0,0,0,0.0
2449,503.288,159.54,6.24,0,0,0,0,0.0
2450,503.496,167.87,6.24,0,0,0,0,0.0
2451,503.742,179.48,6.23,0,0,0,0,0.0
2452,503.953,157.51,6.22,0,0,0,0,0.0
2453,504.162,166.69,6.23,0,0,0,0,0.0
2454,504.38,150.99,6.23,0,0,0,0,0.0
2455,504.595,165.89,6.22,0,0,0,0,0.0
2456,504.816,152.84,6.23,0,0,0,0,0.0
2457,505.038,174.81,6.21,0,0,0,0,0.0
2458,505.251,154.63,6.21,0,0,0,0,0.0
2459,505.474,177.86,6.21,0,0,0,0,0.0
2460,505.683,152.62,6.22,0,0,0,0,0.0
2461,505.885,154.62,6.22,0,0,0,0,0.0
2462,506.108,177.63,6.2,0,0,0,0,0.0
2463,506.328,164.14,6.19,0,0,0,0,0.0
2464,506.556,158.65,6.2,0,0,0,0,0.0
2465,506.761,163.96,6.2,0,0,0,0,0.0
2466,506.99,159.37,6.19,0,0,0,0,0.0
2467,507.185,153.63,6.21,0,0,0,0,0.0
2468,507.388,156.57,6.2,0,0,0,0,0.0
2469,507.585,153.36,6.21,0,0,0,0,0.0
2470,507.781,149.9,6.22,0,0,0,0,0.0
2471,507.991,158.95,6.22,0,0,0,0,0.0
2472,508.189,157.46,6.21,0,0,0,0,0.0
2473,508.402,170.15,6.18,0,0,0,0,0.0
2474,508.62,154.79,6.2,0,0,0,0,0.0
2475,508.86,194.36,6.15,0,0,0,0,0.0
2476,509.088,155.34,6.17,0,0,0,0,0.0
2477,509.306,173.26,6.15,0,0,0,0,0.0
2478,509.521,154.45,6.16,0,0,0,0,0.0
2479,509.724,157.61,6.16,0,0,0,0,0.0
2480,509.916,149.89,6.18,0,0,0,0,0.0
2481,510.141,174.99,6.19,0,0,0,0,0.0
2482,510.354,153.87,6.19,0,0,0,0,0.0
2483,510.569,168.95,6.19,0,0,0,0,0.0
2484,510.787,153.65,6.19,0,0,0,0,0.0
2485,510.991,157.05,6.2,0,0,0,0,0.0
2486,511.196,162.03,6.19,0,0,0,0,0.0
2487,511.422,154.32,6.21,0,0,0,0,0.0
2488,511.625,157.8,6.21,0,0,0,0,0.0
2489,511.848,180.59,6.21,0,0,0,0,0.0
2490,512.054,152.55,6.21,0,0,0,0,0.0
2491,512.253,151.97,6.21,0,0,0,0,0.0
2492,512.459,157.57,6.24,0,0,0,0,0.0
2493,512.655,153.52,6.25,0,0,0,0,0.0
2494,512.861,159.51,6.25,0,0,0,0,0.0
2495,513.061,158.68,6.26,0,0,0,0,0.0
2496,513.266,163.67,6.25,0,0,0,0,0.0
2497,513.501,165.71,6.23,0,0,0,0,0.0
2498,513.729,159.9,6.23,0,0,0,0,0.0
2499,513.926,156.9,6.22,0,0,0,0,0.0
2500,514.133,163.82,6.21,0,0,0,0,0.0
2501,514.375,172.24,6.19,0,0,0,0,0.0
2502,514.591,154.37,6.19,0,0,0,0,0.0
2503,514.795,158.3,6.21,0,0,0,0,0.0
2504,514.991,154.79,6.21,0,0,0,0,0.0
2505,515.212,175.38,6.23,0,0,0,0,0.0
2506,515.421,150.9,6.24,0,0,0,0,0.0
2507,515.641,169.97,6.24,0,0,0,0,0.0
2508,515.854,150.09,6.25,0,0,0,0,0.0
2509,516.059,154.57,6.25,0,0,0,0,0.0
